1.000000000000000056e-01,2.000000000000000111e-01,2.999999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,-1.600000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.002023046989312161e-01,2.981271824118955083e-01,1.713123351879339241e-03,1.198834955942453331e-02,2.198607293926669592e-01,-1.633572682678703147e+00,8.752559609823897956e-05,5.000000000000000278e-02,-5.000000000000000278e-02,2.991504462244336249e-02,-2.870879287380139616e-02,0.000000000000000000e+00
1.000000000000000056e-01,2.003844399501098217e-01,2.962564996133117412e-01,3.392959336371520994e-03,2.815245221229389916e-02,2.297928929778035867e-01,-1.661375154515835062e+00,1.747322694879419242e-04,1.000000000000000056e-01,-1.000000000000000056e-01,5.881984627479742989e-02,-5.807939003591565397e-02,0.000000000000000000e+00
1.000000000000000056e-01,2.005476734871792788e-01,2.943879776793851266e-01,5.040241675533413922e-03,4.745006498858773958e-02,2.320180068663758310e-01,-1.684586866680280348e+00,2.615743813042980181e-04,1.500000000000000222e-01,-1.500000000000000222e-01,8.677186267231587480e-02,-8.806280680785678883e-02,0.000000000000000000e+00
1.000000000000000056e-01,2.006895534987006291e-01,2.925212671230253414e-01,6.655705465908334090e-03,6.937221159024510586e-02,2.275640687048665345e-01,-1.703727016682456963e+00,3.480086319919976543e-04,2.000000000000000111e-01,-2.000000000000000111e-01,1.136712418281837222e-01,-1.187675661994025134e-01,0.000000000000000000e+00
1.000000000000000056e-01,2.008047033462423414e-01,2.906557146652312684e-01,8.240118263319830619e-03,9.366530994050853431e-02,2.168742290895221136e-01,-1.718985347355121762e+00,4.339939869177949138e-04,2.500000000000000000e-01,-2.500000000000000000e-01,1.392947521816938206e-01,-1.504264363727305376e-01,0.000000000000000000e+00
1.000000000000000056e-01,2.008839023274573699e-01,2.887902596047280390e-01,9.794324234877145596e-03,1.202292662225719067e-01,2.000129621132297475e-01,-1.730326411455396451e+00,5.194916297921600094e-04,2.999999999999999889e-01,-2.999999999999999889e-01,1.632573131978168335e-01,-1.834358551653941516e-01,0.000000000000000000e+00
1.000000000000000056e-01,2.009115493929367890e-01,2.869231576417496377e-01,1.131932803416240731e-02,1.490622475294725302e-01,1.767492121681508432e-01,-1.737517491132785752e+00,6.044649527281042859e-04,3.499999999999999778e-01,-3.499999999999999778e-01,1.849054861783198667e-01,-2.184642574412558880e-01,0.000000000000000000e+00
1.000000000000000056e-01,2.008601836657318285e-01,2.850513854471417585e-01,1.281647123384212911e-02,1.801830621763096663e-01,1.466463983818950823e-01,-1.740140982691090299e+00,6.888796126540023884e-04,3.999999999999999667e-01,-3.999999999999999667e-01,2.030873214687339834e-01,-2.566860528069291325e-01,0.000000000000000000e+00
1.000000000000000056e-01,2.006790648636437580e-01,2.831693954757573684e-01,1.428781663393508504e-02,2.133858058127195423e-01,1.094296954651038239e-01,-1.737716323557784825e+00,7.727037237969820033e-04,4.499999999999999556e-01,-4.499999999999999556e-01,2.156728667437365354e-01,-3.002694466230833026e-01,0.000000000000000000e+00
1.000000000000000056e-01,2.002472232327322799e-01,2.813532101010546294e-01,1.573687047274307388e-02,2.473495326385788118e-01,6.663384611470771213e-02,-1.730457475903148801e+00,8.559083419406758120e-04,4.954652751671246302e-01,-4.999999999999999445e-01,2.187549420845734394e-01,-3.502694466230832915e-01,0.000000000000000000e+00
1.000000000000000056e-01,1.994337987233726350e-01,2.798490178809572848e-01,1.716941990345859093e-02,2.772822210139206378e-01,2.685100149483857918e-02,-1.722164732714500879e+00,9.384684855235860988e-04,5.262392574119552080e-01,-5.499999999999999334e-01,2.071784820647547543e-01,-4.002694466230832804e-01,0.000000000000000000e+00
1.000000000000000056e-01,1.982852348227731598e-01,2.786188452823132877e-01,1.858910655444664245e-02,2.961295280086074233e-01,5.898877354895037256e-03,-1.721601628429732855e+00,1.020364743816680507e-03,5.441362283467120475e-01,-5.999999999999999778e-01,1.827014522860074541e-01,-4.502694466230832693e-01,0.000000000000000000e+00
1.000000000000000056e-01,1.970453734852039562e-01,2.774633200983631087e-01,1.999240805382992980e-02,3.069586490776348708e-01,4.262181454632767499e-04,-1.728484262811129657e+00,1.101581360255585260e-03,5.585042558802749690e-01,-6.500000000000000222e-01,1.547311323411824091e-01,-5.002694466230832582e-01,0.000000000000000000e+00
1.000000000000000056e-01,1.957896383854033640e-01,2.763207737597274116e-01,2.137807736101272893e-02,3.154640610026607783e-01,-7.992014720894198912e-04,-1.737275045597765244e+00,1.182100588153611048e-03,5.722325299302355450e-01,-7.000000000000000666e-01,1.261796196006334247e-01,-5.502694466230833026e-01,0.000000000000000000e+00
1.000000000000000056e-01,1.945263110991470312e-01,2.751844350114645010e-01,2.274626641547477374e-02,3.232393225976687434e-01,-1.086636498638510672e-03,-1.746258437291355436e+00,1.261904533415285140e-03,5.856393268370165828e-01,-7.500000000000001110e-01,9.736562339770844787e-02,-6.002694466230833470e-01,0.000000000000000000e+00
1.000000000000000056e-01,1.932589817683525446e-01,2.740513684501126312e-01,2.409718581005349664e-02,3.306448812046199337e-01,-1.158359616090819935e-03,-1.755072767612979590e+00,1.340976230709144514e-03,5.988629888957415215e-01,-8.000000000000001554e-01,6.842694078929331680e-02,-6.502694466230833914e-01,0.000000000000000000e+00
1.000000000000000056e-01,1.919906381298673026e-01,2.729191312159503502e-01,2.543101265271636297e-02,3.377775906741788403e-01,-1.178426011020231165e-03,-1.763650988675140585e+00,1.419299660335283150e-03,6.120184381960864783e-01,-8.500000000000001998e-01,3.947845444996816999e-02,-7.002694466230834358e-01,0.000000000000000000e+00
1.000000000000000056e-01,1.907238845765155677e-01,2.717855938823734441e-01,2.674789190326203742e-02,3.446738501753973671e-01,-1.186148895208628514e-03,-1.771990338288070177e+00,1.496859695459394624e-03,6.252056092735673865e-01,-9.000000000000002442e-01,1.062054931998858420e-02,-7.502694466230834802e-01,0.000000000000000000e+00
1.000000000000000056e-01,1.894610014499162887e-01,2.706488919763789247e-01,2.804794084064890503e-02,3.513543349862033871e-01,-1.191395804903454909e-03,-1.780101774467899300e+00,1.573642052533253885e-03,6.385117628845941029e-01,-9.500000000000002887e-01,-1.805864060346048725e-02,-8.002694466230835246e-01,0.000000000000000000e+00
1.000000000000000056e-01,1.882039928805269990e-01,2.695073868631668867e-01,2.933125281935043682e-02,3.578345945617781299e-01,-1.196715769551478853e-03,-1.787998446352951021e+00,1.649633247009098030e-03,6.520133539418582203e-01,-1.000000000000000222e+00,-4.648142053687664976e-02,-8.502694466230835690e-01,0.000000000000000000e+00
1.000000000000000056e-01,1.869546269326528565e-01,2.683596329224244292e-01,3.059790039613112522e-02,3.641278233282524424e-01,-1.202755647136520166e-03,-1.795693048678483672e+00,1.724820553542191423e-03,6.657775987255697414e-01,-1.050000000000000266e+00,-7.457901432820693288e-02,-9.002694466230836134e-01,0.000000000000000000e+00
