9.975670590287533113e-02,1.706538343179772599e-01,-8.539809410107731397e-03,1.823184324555328015e-02,-3.092899555480597140e-01,-6.058182386526104191e-01
1.081483197528097795e-01,2.205556454349603956e-01,-1.241733654344708698e-02,1.234417294560532542e-02,-3.051140533655626874e-01,-5.858807031859449843e-01
1.160951124306578153e-01,2.150965540310572077e-01,-1.356810801855981748e-02,1.149373507019580375e-02,-3.012629528559427339e-01,-5.734774645478049049e-01
1.236192730548096308e-01,1.650883841924017104e-01,-1.185696027481255611e-02,1.461061538744362620e-02,-2.977430894131832817e-01,-5.670498554747717135e-01
1.305124861625964194e-01,1.626163227292075353e-01,-1.270536044238497475e-02,1.391271702717918925e-02,-2.941978427447805577e-01,-5.602792462040985244e-01
1.368458216880184819e-01,2.045881543650118484e-01,-1.654837733873336034e-02,1.005357193335761068e-02,-2.907848009729550598e-01,-5.530170217211185513e-01
1.427459487838930174e-01,2.537600137943435419e-01,-2.128565479282961900e-02,5.756375530342009231e-03,-2.881020885641729645e-01,-5.445896653604443971e-01
1.485179132491239729e-01,2.634004288949193806e-01,-2.352330100841026894e-02,3.664582932974272921e-03,-2.856834159785329730e-01,-5.362561677700775631e-01
1.540939167910070073e-01,2.654105525245349373e-01,-2.523278104794098725e-02,3.988463616087826948e-04,-2.828542344472033121e-01,-5.226092765319136912e-01
1.595390123481373323e-01,2.507641934228056479e-01,-2.560233345488872533e-02,-1.940288847627725686e-03,-2.802810397924454522e-01,-5.117328244260708203e-01
1.647347942319277447e-01,2.515620183657117925e-01,-2.707617602802869089e-02,-4.108430935133032362e-03,-2.782321108334829818e-01,-5.039139266247730786e-01
1.696584667778142652e-01,2.618919224406039969e-01,-2.933099727359495326e-02,-6.976666299256296250e-03,-2.761542347237675998e-01,-4.951433350208838124e-01
1.744200961413080453e-01,2.595285374624642372e-01,-3.054311372121530990e-02,-8.954028408035774600e-03,-2.743255670141886982e-01,-4.880884580459756705e-01
1.789215266242782931e-01,2.714787212518233184e-01,-3.297617677555648996e-02,-1.205823889429763832e-02,-2.723591223599694522e-01,-4.791299815367839887e-01
1.832948566861309081e-01,2.666764676383073240e-01,-3.395280843920654018e-02,-1.390907858753508142e-02,-2.706855103143049890e-01,-4.726993944702151396e-01
