6.168831168831169151e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000104e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000104e-03,0.000000000000000000e+00,-5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,-5.000000000000000278e-02,0.000000000000000000e+00
1.233766233766233830e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,-1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,-1.000000000000000056e-01,0.000000000000000000e+00
1.850649350649350572e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.499999999999999944e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.499999999999999944e-02,0.000000000000000000e+00,-1.500000000000000222e-01,1.500000000000000222e-01,1.500000000000000222e-01,-1.500000000000000222e-01,0.000000000000000000e+00
2.467532467532467660e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-02,0.000000000000000000e+00,-2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,-2.000000000000000111e-01,0.000000000000000000e+00
3.084415584415584749e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000139e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000139e-02,0.000000000000000000e+00,-2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,-2.500000000000000000e-01,0.000000000000000000e+00
3.701298701298701838e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000236e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000236e-02,0.000000000000000000e+00,-2.999999999999999889e-01,2.999999999999999889e-01,2.999999999999999889e-01,-2.999999999999999889e-01,0.000000000000000000e+00
4.318181818181818926e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000333e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000333e-02,0.000000000000000000e+00,-3.499999999999999778e-01,3.499999999999999778e-01,3.499999999999999778e-01,-3.499999999999999778e-01,0.000000000000000000e+00
4.935064935064936015e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000083e-02,0.000000000000000000e+00,-3.999999999999999667e-01,3.999999999999999667e-01,3.999999999999999667e-01,-3.999999999999999667e-01,0.000000000000000000e+00
5.551948051948053103e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.499999999999999833e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.499999999999999833e-02,0.000000000000000000e+00,-4.499999999999999556e-01,4.499999999999999556e-01,4.499999999999999556e-01,-4.499999999999999556e-01,0.000000000000000000e+00
6.168831168831170192e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.999999999999999584e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.999999999999999584e-02,0.000000000000000000e+00,-4.999999999999999445e-01,4.999999999999999445e-01,4.999999999999999445e-01,-4.999999999999999445e-01,0.000000000000000000e+00
