1.000000000000000056e-01,2.000000000000000111e-01,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,-1.600000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.002371043645362336e-01,9.763686510746469316e-02,-5.000000000000000278e-02,5.000000000000000278e-02,2.500000000000000000e-01,-1.650000000000000133e+00,2.600636771196161105e-03,5.000000000000000278e-02,-5.000000000000000278e-02,5.000000000000000278e-02,-5.000000000000000278e-02,0.000000000000000000e+00
1.000000000000000056e-01,2.004742087290724561e-01,9.527373021492938077e-02,-9.334903885029226245e-02,1.000000000000000056e-01,2.308343407731265895e-01,-1.700000000000000178e+00,3.501925366436897235e-03,1.000000000000000056e-01,-1.000000000000000056e-01,1.000000000000000056e-01,-1.000000000000000056e-01,0.000000000000000000e+00
1.000000000000000056e-01,2.007113130936086787e-01,9.291059532239406837e-02,-1.256806110711798097e-01,1.500000000000000222e-01,1.808343407731266006e-01,-1.750000000000000222e+00,2.638290526118086763e-03,1.500000000000000222e-01,-1.500000000000000222e-01,1.500000000000000222e-01,-1.500000000000000222e-01,0.000000000000000000e+00
1.030844155844155841e-01,1.996503045681611022e-01,9.160883836620757614e-02,-1.485561230737693361e-01,2.000000000000000111e-01,1.308343407731266117e-01,-1.731779868157060642e+00,1.247857880459588703e-03,1.000000000000000194e-01,-2.000000000000000111e-01,2.000000000000000111e-01,-2.000000000000000111e-01,0.000000000000000000e+00
1.057230739622151416e-01,1.984044584228160657e-01,9.045684762207177598e-02,-1.642346334547811759e-01,2.500000000000000000e-01,8.083434077312660893e-02,-1.681779868157060598e+00,-3.069285782933382778e-04,5.000000000000001665e-02,-2.500000000000000000e-01,2.355480821433962035e-01,-2.500000000000000000e-01,0.000000000000000000e+00
1.057230739622151416e-01,1.960427191891412069e-01,9.020622281858875491e-02,-1.732667933580620545e-01,2.999999999999999889e-01,3.083434077312660615e-02,-1.631779868157060553e+00,-2.190775590579610230e-03,1.387778780781445676e-17,-2.999999999999999889e-01,1.855480821433961869e-01,-2.999999999999999889e-01,0.000000000000000000e+00
1.057230739622151416e-01,1.936809799554663480e-01,8.995559801510573383e-02,-1.768740895347790387e-01,3.499999999999999778e-01,-1.916565922687339663e-02,-1.681779868157060598e+00,-4.350651978978860301e-03,-4.999999999999998890e-02,-3.499999999999999778e-01,1.355480821433961980e-01,-3.499999999999999778e-01,0.000000000000000000e+00
1.057230739622151416e-01,1.913192407217914892e-01,8.970497321162271276e-02,-1.759882172196688965e-01,3.999999999999999667e-01,3.083434077312660615e-02,-1.731779868157060642e+00,-5.423836485098535581e-03,-9.999999999999999167e-02,-3.999999999999999667e-01,8.554808214339619521e-02,-3.999999999999999667e-01,0.000000000000000000e+00
1.057230739622151416e-01,1.889575014881166304e-01,8.945434840813969168e-02,-1.745373084604768532e-01,4.499999999999999556e-01,-1.916565922687339663e-02,-1.694177418652253131e+00,-6.697917130981144614e-03,-1.499999999999999944e-01,-4.499999999999999556e-01,3.554808214339619243e-02,-4.499999999999999556e-01,0.000000000000000000e+00
1.057230739622151416e-01,1.865957622544417716e-01,8.920372360465667061e-02,-1.732565672748861418e-01,4.999999999999999445e-01,3.083434077312660615e-02,-1.744177418652253175e+00,-7.937259389588384451e-03,-2.000000000000000111e-01,-4.999999999999999445e-01,-1.445191785660381034e-02,-4.999999999999999445e-01,0.000000000000000000e+00
1.057230739622151416e-01,1.842340230207669127e-01,8.895309880117364953e-02,-1.716495509356111282e-01,5.499999999999999334e-01,-1.916565922687339663e-02,-1.745752136606121940e+00,-9.289265380991156701e-03,-2.500000000000000000e-01,-5.499999999999999334e-01,-6.445191785660381312e-02,-5.499999999999999334e-01,0.000000000000000000e+00
1.057230739622151416e-01,1.818722837870920539e-01,8.870247399769062846e-02,-1.697813267361572565e-01,5.822349863611688825e-01,3.083434077312660615e-02,-1.795752136606121985e+00,-1.010348459188032365e-02,-2.999999999999999889e-01,-5.999999999999999778e-01,-1.144519178566038159e-01,-5.999999999999999778e-01,0.000000000000000000e+00
1.057230739622151416e-01,1.795105445534171951e-01,8.845184919420760739e-02,-1.681428190260035593e-01,6.322349863611689269e-01,-1.916565922687339663e-02,-1.783336552772637695e+00,-1.090037705410152463e-02,-3.499999999999999778e-01,-6.500000000000000222e-01,-1.644519178566038187e-01,-6.500000000000000222e-01,0.000000000000000000e+00
1.057230739622151416e-01,1.771488053197423362e-01,8.820122439072458631e-02,-1.665895392193114388e-01,6.469170539311627222e-01,3.083434077312660615e-02,-1.833336552772637740e+00,-1.147055407550326249e-02,-3.999999999999999667e-01,-7.000000000000000666e-01,-2.144519178566038353e-01,-7.000000000000000666e-01,0.000000000000000000e+00
1.057230739622151416e-01,1.747870660860674774e-01,8.795059958724156524e-02,-1.653661988041686681e-01,6.969170539311627666e-01,-1.916565922687339663e-02,-1.816034538745027627e+00,-1.190816008413624234e-02,-4.499999999999999556e-01,-7.500000000000001110e-01,-2.644519178566038242e-01,-7.500000000000001110e-01,0.000000000000000000e+00
1.057230739622151416e-01,1.724253268523926186e-01,8.769997478375854416e-02,-1.641865032735018437e-01,6.972362506876917942e-01,3.083434077312660615e-02,-1.866034538745027671e+00,-1.229806593846447839e-02,-4.999999999999999445e-01,-8.000000000000001554e-01,-3.144519178566038131e-01,-8.000000000000001554e-01,0.000000000000000000e+00
1.057230739622151416e-01,1.700635876187177598e-01,8.744934998027552309e-02,-1.633489691917267284e-01,7.472362506876918387e-01,-1.916565922687339663e-02,-1.843504903524880278e+00,-1.247997463359570500e-02,-5.499999999999999334e-01,-8.500000000000001998e-01,-3.644519178566038020e-01,-8.500000000000001998e-01,0.000000000000000000e+00
1.057230739622151416e-01,1.677018483850429009e-01,8.719872517679250201e-02,-1.624730429049748015e-01,7.360118039739996787e-01,3.083434077312660615e-02,-1.893504903524880323e+00,-1.276733561506787976e-02,-5.999999999999999778e-01,-9.000000000000002442e-01,-4.144519178566037909e-01,-9.000000000000002442e-01,0.000000000000000000e+00
1.057230739622151416e-01,1.653401091513680421e-01,8.694810037330948094e-02,-1.619366653874458606e-01,7.860118039739997231e-01,-1.916565922687339663e-02,-1.866209634359652592e+00,-1.278356246433348317e-02,-6.500000000000000222e-01,-9.500000000000002887e-01,-4.644519178566037798e-01,-9.500000000000002887e-01,0.000000000000000000e+00
1.057230739622151416e-01,1.629783699176931833e-01,8.669747556982645986e-02,-1.612814957178304309e-01,7.655344136934150168e-01,3.083434077312660615e-02,-1.916209634359652636e+00,-1.302193937419502540e-02,-7.000000000000000666e-01,-1.000000000000000222e+00,-5.144519178566038242e-01,-1.000000000000000222e+00,0.000000000000000000e+00
1.057230739622151416e-01,1.606166306840183244e-01,8.644685076634343879e-02,-1.609680334839356242e-01,8.155344136934150612e-01,-1.916565922687339663e-02,-1.884766202009417801e+00,-1.293184268019063540e-02,-7.500000000000001110e-01,-1.050000000000000266e+00,-5.644519178566038686e-01,-1.050000000000000266e+00,0.000000000000000000e+00
1.057230739622151416e-01,1.582548914503434656e-01,8.619622596286041771e-02,-1.604687352815135915e-01,7.876536348914967567e-01,3.083434077312660615e-02,-1.934766202009417846e+00,-1.315136271980434438e-02,-8.000000000000001554e-01,-1.100000000000000311e+00,-6.144519178566039130e-01,-1.100000000000000311e+00,0.000000000000000000e+00
1.057230739622151416e-01,1.558931522166686068e-01,8.594560115937739664e-02,-1.603189136693346228e-01,8.376536348914968011e-01,-1.916565922687339663e-02,-1.899808629161343854e+00,-1.299114379586409004e-02,-8.500000000000001998e-01,-1.150000000000000355e+00,-6.644519178566039574e-01,-1.150000000000000355e+00,0.000000000000000000e+00
1.057230739622151416e-01,1.535314129829937480e-01,8.569497635589437556e-02,-1.599302406602584881e-01,8.038606186232617468e-01,3.083434077312660615e-02,-1.949808629161343898e+00,-1.320669412388292101e-02,-9.000000000000002442e-01,-1.200000000000000400e+00,-7.144519178566040019e-01,-1.200000000000000400e+00,0.000000000000000000e+00
1.057230739622151416e-01,1.511696737493188891e-01,8.544435155241135449e-02,-1.599014456947940033e-01,8.538606186232617912e-01,-1.916565922687339663e-02,-1.911931357249936347e+00,-1.299823642287867460e-02,-9.500000000000002887e-01,-1.250000000000000444e+00,-7.644519178566040463e-01,-1.250000000000000444e+00,0.000000000000000000e+00
1.057230739622151416e-01,1.488079345156440303e-01,8.519372674892833341e-02,-1.595928399766450290e-01,8.153561736710717156e-01,3.083434077312660615e-02,-1.961931357249936392e+00,-1.321625376764914810e-02,-1.000000000000000222e+00,-1.300000000000000488e+00,-8.144519178566040907e-01,-1.300000000000000488e+00,0.000000000000000000e+00
1.057230739622151416e-01,1.464461952819691715e-01,8.494310194544531234e-02,-1.596545914335737171e-01,8.653561736710717600e-01,-1.916565922687339663e-02,-1.921666105780324818e+00,-1.297317029042121574e-02,-1.050000000000000266e+00,-1.350000000000000533e+00,-8.644519178566041351e-01,-1.350000000000000533e+00,0.000000000000000000e+00
1.057230739622151416e-01,1.440844560482943126e-01,8.469247714196229126e-02,-1.594054223935387204e-01,8.231059863822534073e-01,3.083434077312660615e-02,-1.971666105780324862e+00,-1.319582285045380228e-02,-1.100000000000000311e+00,-1.400000000000000577e+00,-9.144519178566041795e-01,-1.400000000000000577e+00,0.000000000000000000e+00
